"iteration","app_name","categoryId","reviewId","sentenceId","at","score","feature","review","sentence","Joy","Trust","Fear","Surprise","Sadness","Disgust","Anger","Anticipation","Neutral","Reject"
"iteration_5","Google Find My Device","TOOLS","cceb26d3-72f7-4872-9129-bf008eab33d4","3","Sep 13, 2022","1","f_197","Android automatically removes the GPS permissions after a time. This app has no functionality to prevent that. The app is by nature not opened regularly and rendered completely useless if the permissions are removed because you ""haven't opened it in a while"". I've contacted Google support and I just get canned responses detailing how to check app permissions in settings but don't address the issue. I'm hoping they react to this being a bad review since the normal channels are ineffective.","I've contacted Google support and I just get canned responses detailing how to check app permissions in settings but don't address the issue.","0","0","0","0","0","0","1","0","0","0"
"iteration_5","MAPS.ME: Offline maps GPS Nav","TRAVEL_AND_LOCAL","3e176405-8a63-4f4e-92d6-a7f70902d59e","3","Jun 17, 2022","3","f_252","I found this to be an excellent APP with my old phone (Samsung Android version 9). It was working extremely well. I especially liked the bookmark feature. For some strange reason, after switching to my new phone (Samsung Android version 11), I am not able to use it offline. When I have Wi-Fi access, it is OK. When I don't have WiFi access , it becomes totally dead. I tried to uninstal and re-install again, it worked once. But then , it became dead again. Very frustrating! Can Maps.Me help!","For some strange reason, after switching to my new phone (Samsung Android version 11), I am not able to use it offline.","0","0","0","1","0","0","0","0","0","0"
"iteration_5","Weather data & microclimate :","WEATHER","2feae142-2a6f-41ed-8016-39f20f9a1b89","0","Jul 27, 2022","3","f_3","Better crowdsourced","Better crowdsourced","0","0","0","0","0","0","0","0","1","0"
"iteration_5","Step Counter - Pedometer King","HEALTH_AND_FITNESS","f340bb6d-7bbb-4af2-af76-d6799081430a","0","Aug 16, 2022","5","f_360","I am a big fan of calorie counting and the better I know what I'm eating the more likely it is that I'll have healthy weight and diet. This app is great because I can log my steps, walk, run and calculate calories, fat grams and protein intake.","I am a big fan of calorie counting and the better I know what I'm eating the more likely it is that I'll have healthy weight and diet.","0","1","0","0","0","0","0","0","0","0"
"iteration_5","Material Notes: Colorful notes","PRODUCTIVITY","d7d109d7-9e8a-44f5-85ca-0249697f1d39","0","Feb 24, 2018","5","f_23","The most simple and elegant notes app in material design!","The most simple and elegant notes app in material design!","1","0","0","0","0","0","0","0","0","0"
"iteration_5","Weather data & microclimate :","WEATHER","a0c190ca-eaff-4df6-bba4-fb897e759be6","3","Jul 21, 2022","1","f_319","I have an account with WU. I tried to load on brand new samsung tab s8. Activation requires that I ""scroll and read"" before confirming that ""I understand."" There is no keyboard, stylus or touch screen action I can take which allows me to ""scroll."" What have you done to this app?","There is no keyboard, stylus or touch screen action I can take which allows me to ""scroll.""","0","0","0","0","1","0","0","0","0","0"
"iteration_5","Macros - Calorie Counter","HEALTH_AND_FITNESS","ae59024d-029b-4294-a936-ae0b55ae9dfa","0","Jul 26, 2022","5","f_143","Finally a simple calorie and macro tracker! No need for an account, no adds, no hard push for a premium subscription. Just a simple app for a simple task. THANK YOU!","Finally a simple calorie and macro tracker!","1","0","0","0","0","0","0","0","0","0"
"iteration_5","Goal Meter: Goal Tracker, Habi","PRODUCTIVITY","65dde007-0097-433a-b098-d2c08aa94c95","1","Sep 21, 2021","5","f_52","So far so good !! Not sure how to receive push notification reminders though.","Not sure how to receive push notification reminders though.","0","0","0","0","0","0","0","1","0","0"
"iteration_5","WhatsApp Messenger","COMMUNICATION","ef82b9b1-0a0c-4184-8897-6c3a6e988ef0","1","Sep 13, 2022","1","f_54","WhatsApp should work more on errors like ""Something went wrong with your chat history"" or many other errors... WA should be errors free & should also update privacy settings more so that we can have fingerprint lock on archived chats also, as we have it in order to open WhatsApp. Archived Chats should require finger print unlock or password unlock to open. And also last seen off option should be introduced in it. It will motivate people to leave fake apps like WhatsApp GB etc. Thank you ☺️","WA should be errors free & should also update privacy settings more so that we can have fingerprint lock on archived chats also, as we have it in order to open WhatsApp.","0","0","0","0","0","0","0","1","0","0"
"iteration_5","Weather Radar Widget","WEATHER","4502fae4-2638-4a58-b416-a277993ce487","1","Mar 23, 2022","5","f_472","I've had this app on my phone for one year now, after the dev for the last app I used wouldn't offer support for issues I was experiencing. I like being able to remain anonymous online, and the Weather Radar Widget allows me to do that, without requiring my location and shoe size. The map can be used in the same fashion as Google maps, too. Double duty is a good thing. Kudos on the great work.","I like being able to remain anonymous online, and the Weather Radar Widget allows me to do that, without requiring my location and shoe size.","0","1","0","0","0","0","0","0","0","0"
"iteration_5","Sticker maker","TOOLS","fde3dcda-6ea8-482c-8849-8c76c51e9b1d","0","Jul 16, 2022","5","f_32","i love sticker maker","i love sticker maker","1","0","0","0","0","0","0","0","0","0"
"iteration_5","True Phone Dialer & Contacts","COMMUNICATION","4eb17455-728b-4062-a1ca-661c0350fb16","0","Feb 01, 2022","2","f_215","I downloaded this app for Call recording feature . Which now a days every phn has a google dailer to alert the Second person about call been getting recorded. But the sound or call that recorded is sooo craky and Half of the words are not been understandable.","I downloaded this app for Call recording feature .","0","0","0","0","0","0","0","0","1","0"
"iteration_5","Huawei Health","HEALTH_AND_FITNESS","516ae529-7051-4027-bf99-922c5b4a3a74","0","Mar 08, 2022","3","f_9","Sleep tracking less good these days. The band used to track REM sleep, light and deep sleep and other stuff. Now it only tracks two things. Not sure why the change or if it's broken. But it feels like a step backwards. I also don't believe it. The band often used to say I'd get like 1-2 hours of deep sleep. Now it's saying 3-4 hours. I doubt my sleep pattern has changed that drastically.","Sleep tracking less good these days.","0","0","0","0","1","0","0","0","0","0"
"iteration_5","True Phone Dialer & Contacts","COMMUNICATION","5eea4d77-5fc5-4b50-a24b-359d2277c5d1","2","Feb 15, 2022","5","f_23","BEST OF THE BEST. But please do something about the interface . add more material designs.","But please do something about the interface . add more material designs.","0","0","0","0","0","0","0","1","0","0"
"iteration_5","WhatsApp Messenger","COMMUNICATION","ef0b2d1d-130f-4c71-9d02-a1ac390f5e91","3","Sep 13, 2022","3","f_478","This app is great, but the storage management is useless. I have media of about 70MB, but it is showing me 300+ MB. The total is now 800MB and I have been finding a way to reduce it, but still don't understand what is taking up my space in my WhatsApp. It is taking space and it is not accounting for it.","It is taking space and it is not accounting for it.","0","0","0","0","1","0","0","0","0","0"
"iteration_5","Simple Contacts","TOOLS","29ef0add-f22f-488b-a9fb-d7b7bf79e96a","2","Jul 26, 2022","2","f_431","It's not a bad Contacts app, until you realise that you cannot import contacts from VCF file. The paid version allows this, and I highly recommend it. The only missing feature in the paid version is automatic backup and syncing.","The only missing feature in the paid version is automatic backup and syncing.","0","0","0","0","1","0","0","0","0","0"
"iteration_5","Weather Liveº","WEATHER","37a4a89e-367b-41b2-b1f8-ec7253fdfc6b","1","Feb 22, 2022","5","f_233","Gets better and better. Variety of widgets; adjustable transparency levels. A bargain. Buy it! I don't live in Kansas, have it set in settings for Ohio. Have to ""refresh to give me the correct weather! Ugh. About to just use the Google app, which I also have. Can this be FIXED? I paid for the version that I have.","Variety of widgets; adjustable transparency levels.","1","0","0","0","0","0","0","0","0","0"
"iteration_5","Pomodoro Timer","PRODUCTIVITY","8d807369-bac3-496f-a614-1756f23b288c","0","Jul 03, 2022","5","f_414","Simple and clean design, works perfectly. Love it :)","Simple and clean design, works perfectly.","1","0","0","0","0","0","0","0","0","0"
"iteration_5","Google Keep - Notes and Lists","PRODUCTIVITY","f00b207f-ef71-43d0-b1db-c61cc46b845b","0","Sep 12, 2022","2","f_258","Please add text formatting, Good basic app for making notes","Please add text formatting, Good basic app for making notes","0","0","0","0","0","0","0","1","0","0"
"iteration_5","Telegram","COMMUNICATION","66402769-8ff4-46d3-9360-9eea4bd9c7f2","0","Aug 26, 2022","1","f_130","I can't create group chat","I can't create group chat","0","0","0","0","1","0","0","0","0","0"
"iteration_5","BlackNote Notepad Notes","PRODUCTIVITY","2c2e307b-a891-4c60-9c72-8b1a435d63c5","0","Aug 19, 2022","5","f_247","Good notetaking and checklist app","Good notetaking and checklist app","1","0","0","0","0","0","0","0","0","0"
"iteration_5","MixNote NotePad Notes","PRODUCTIVITY","4739a383-7926-4808-8089-2c24ce6bb0f0","2","Nov 18, 2020","1","f_30","I had no problem with this app before. I had uninstalled it and installed it again and the cloud sync worked just fine. I reinstalled the app recently and now the cloud sync inst working. I had many notes saved it which I can't lose. How can I get them back? When I click cloud sync it shows domobile.notes.global.myapplication and contact the developer.","I reinstalled the app recently and now the cloud sync inst working.","0","0","0","0","1","0","0","0","0","0"
"iteration_5","DontKillMyApp: Make apps work","TOOLS","b6eb224a-483c-4f06-934f-e69c374cb77a","0","Jul 03, 2021","5","f_156","It can breifly tell about multitasking and app functionality restrictions in my phone","It can breifly tell about multitasking and app functionality restrictions in my phone","0","0","0","0","0","0","0","0","1","0"
"iteration_5","SMS Backup+","TOOLS","b0f436c8-c176-4619-9f04-8d56bcae47f2","0","Nov 20, 2019","1","f_398","No longer can successfully connect to Gmail, rendering it useless! Worked so well for years.","No longer can successfully connect to Gmail, rendering it useless!","0","0","0","0","0","1","0","0","0","0"
"iteration_5","Material Notes: Colorful notes","PRODUCTIVITY","e99e3e9b-975d-4f45-9a39-d92494054047","1","Sep 27, 2017","4","f_414","Nc app. And clean design.  But, can u give an undo feature? Need it soo much","And clean design.","1","0","0","0","0","0","0","0","0","0"
