"iteration","app_name","categoryId","reviewId","sentenceId","at","score","feature","review","sentence","Joy","Trust","Fear","Surprise","Sadness","Disgust","Anger","Anticipation","Neutral","Reject"
"iteration_11","ColorNote Notepad Notes","PRODUCTIVITY","baa865f0-a22c-46c4-8c1b-4fdb978298e0","5","Aug 03, 2022","5","f_247","I love how you can set a reminder and categorize your notes. Neat app :) Update 2022: I have been using this app since 2015 and it has only improved. LOVE that they have an undo button now. That was my main complaint before. Still utilize the ""pin the bar"" feature constantly, and always loved that I could set a time for reminder with a note. You can create checklists, change color of the note, lock the note, and the note is set to automatically save after each edit similar to ggl docs. 10/10 rec","You can create checklists, change color of the note, lock the note, and the note is set to automatically save after each edit similar to ggl docs.","0","0","0","0","0","0","0","0","1","0"
"iteration_11","Notebook - Notes,To-do,Journal","PRODUCTIVITY","387ad30f-6557-411f-89fd-90f1e79a1cd4","3","Aug 22, 2022","5","f_258","Perfect. No annoyongly placed ads. I can put photos and make lists and have checkboxes. I can organize notes by putting them in notebooks. Those are all what im looking for, and all of that is here + there are so many extra features that are very nice to have like text formatting and inserting tables.","I can organize notes by putting them in notebooks.","1","0","0","0","0","0","0","0","0","0"
"iteration_11","Turtl","PRODUCTIVITY","a4674849-2ab7-47bd-a9f7-4939ebd2c0b6","0","Aug 04, 2019","4","f_310","An ENCRYPTED, OPEN SOURCE NOTE-TAKING APP? You bet I want it. But no widget support is a deal breaker 😭","An ENCRYPTED, OPEN SOURCE NOTE-TAKING APP?","0","0","0","0","0","0","0","0","1","0"
"iteration_11","Easy Notes - Notebook Note pad","PRODUCTIVITY","9c06445a-a672-4a8f-89ff-19fac4f9e066","0","Aug 31, 2022","5","f_102","Able to keep track of everything, like bills, grocery lists and more. Easy to use.","Able to keep track of everything, like bills, grocery lists and more.","1","0","0","0","0","0","0","0","0","0"
"iteration_11","SimpleMind Pro - Mind Mapping","PRODUCTIVITY","528d261e-af71-4abe-865c-16aa355810b4","1","May 12, 2022","5","f_298","Very useful app, simple and a lot of tools to build a good mindmap. But it would be great if there is option for doodling, a more effective way for a non-verbal expression in note-taking.","But it would be great if there is option for doodling, a more effective way for a non-verbal expression in note-taking.","0","0","0","0","0","0","0","1","0","0"
"iteration_11","Loop Habit Tracker","PRODUCTIVITY","9c2971b3-2245-426e-9add-7665694633c9","0","Apr 12, 2022","5","f_7","Probably the best habit tracker I've come across","Probably the best habit tracker I've come across","0","1","0","0","0","0","0","0","0","0"
"iteration_11","Gmail","COMMUNICATION","3bbc35e9-c959-44aa-a519-68cd24a55a32","2","Sep 12, 2022","4","f_118","Good , but confussing. i do not want google to mislead me cannot aford apps that are not nessisary! All I need are ( phone apps, messaging apps sms , mms,if allowed! Also contac'ts v6îce mail exetra... feeling mislead??? Ms. costello.","All I need are ( phone apps, messaging apps sms , mms,if allowed!","0","0","0","0","0","0","0","0","1","0"
"iteration_11","MixNote NotePad Notes","PRODUCTIVITY","bf3eb76c-b174-43fc-aa48-800c5f6f87b7","0","Nov 07, 2020","4","f_30","Cloud sync problem...","Cloud sync problem...","0","0","0","0","1","0","0","0","0","0"
"iteration_11","Sticker maker","TOOLS","2f1c6e0d-2afb-4f95-8724-c883e43f5ee5","0","Aug 09, 2022","5","f_36","It's A Great App, i got to know bout through this yt channel called Hayls World,","It's A Great App, i got to know bout through this yt channel called Hayls World,","1","0","0","0","0","0","0","0","0","0"
"iteration_11","Calendar Import - Export (ics)","PRODUCTIVITY","73af15e4-065c-40ba-b57f-4b16efcc89db","1","Mar 02, 2021","5","f_96","Life Saver! I have recently swapped from the Samsung S10 to S21 and my calendar would not transfer over (very annoying) but within 5 minutes of downloading this app onto both phones I had all my appointments on my new phone!","I have recently swapped from the Samsung S10 to S21 and my calendar would not transfer over (very annoying) but within 5 minutes of downloading this app onto both phones I had all my appointments on my new phone!","1","0","0","0","0","0","0","0","0","0"
"iteration_11","Pomodoro Timer","PRODUCTIVITY","c68a1463-0d0e-47a9-8d5d-70d91c16b21b","0","Dec 08, 2021","5","f_64","Excellent Pomo app pom timer doesn't pause if the screen locks or you open another app","Excellent Pomo app pom timer doesn't pause if the screen locks or you open another app","1","0","0","0","0","0","0","0","0","0"
"iteration_11","Messages","COMMUNICATION","ca6de543-8b43-4a9d-b361-cc4326f49a26","4","Sep 14, 2022","5","f_482","Long time Samsung user and finally decided to switch to Google Messages and try it for my default phone messages app. Wow, I'm quite impressed so far. Sends texts quickly and the RCS features really are the icing on the cake. I'm loving the encryption when texting someone else also running Google messages. The final thing I'll mention is the ability to copy phone numbers, emails or anything I want rather than having to copy the entire message and dissect it after with the info I need. Thanks!","The final thing I'll mention is the ability to copy phone numbers, emails or anything I want rather than having to copy the entire message and dissect it after with the info I need.","1","0","0","0","0","0","0","0","0","0"
"iteration_11","Minimalist Pomodoro Timer - Go","PRODUCTIVITY","9a5d7738-e0eb-4840-99e2-0f144e7c6961","0","Sep 08, 2022","5","f_68","Good timer! Minimalistic UI really helps to focus on your tasks and avoid distraction","Good timer!","1","0","0","0","0","0","0","0","0","0"
"iteration_11","MixNote NotePad Notes","PRODUCTIVITY","bafcee4e-8dba-4594-8864-a92505bdc76a","2","Sep 09, 2017","4","f_65","nice app..I have used all text editor this one is best among them..Improve the voice recording the recorded audio is not clear. Image editing will be useful, like marking with pen(brush) tool or text editing on the photo.","Image editing will be useful, like marking with pen(brush) tool or text editing on the photo.","0","0","0","0","0","0","0","1","0","0"
"iteration_11","Notepad – Notes and Checklists","TOOLS","f994ca91-f705-43fd-8ec1-cf2e35334ae7","0","Sep 07, 2022","5","f_246","The app keeps track of everything that a paper notebook can","The app keeps track of everything that a paper notebook can","0","0","0","0","0","0","0","0","1","0"
"iteration_11","Habit Tracker - Habit Diary","LIFESTYLE","7767188d-e4e2-46a0-a036-1e87dfff26d8","1","Jun 23, 2022","1","f_115","App says it doesn't use third party data, yet I just received a notification from Habit Tracker congratulating me on my weight loss. I only set up the app yesterday and the only place I record my daily weigh-ins is in an app called Noom. I just so happened to lose weight on the scale betweenyesterday and today. Coincidence? I think not. I had to enable permissions for the app to run so the reach and scope of Habit Tracker's invasion of my phone is alarming. I haven't set weight loss as a ""habit""","I only set up the app yesterday and the only place I record my daily weigh-ins is in an app called Noom.","0","0","0","0","0","0","0","0","1","0"
"iteration_11","Boosted Time Tracker","PRODUCTIVITY","567bcc5c-7c7c-4694-a12c-41613ff9a3f7","4","May 01, 2022","3","f_7","Edit-> i love this app but seriously no enhancement? Last update was a year ago. It feels that I bought premium just to stop that offer banner and colours? 2021-> Wow, this is amazing. I use it for tracking time and this app is very effective at this, it is good but I was expecting more than colours and Timers in premium, if you guys can add a habit tracker like thing and to do list, this will be the only app needed to make the day a super productive.","Wow, this is amazing. I use it for tracking time and this app is very effective at this, it is good but I was expecting more than colours and Timers in premium, if you guys can add a habit tracker like thing and to do list, this will be the only app needed to make the day a super productive.","1","1","0","0","0","0","0","1","0","0"
"iteration_11","SMS Backup+","TOOLS","e5299cc9-60b9-432f-a2d0-7a65aa1692c4","2","Nov 10, 2021","2","f_29","App will let you backup SMS and MMS texts, but will only allow you to restore SMS texts! What is the point of backing up MMS if you can't restore it?? A better app for backing up (and restoring) SMS and MMS is ""SMS Backup And Restore"", though you have to save to a cloud based drive (i.e. Google Drive) vs Gmail. However if you just want to back and restore SMS and are willing to jump through the Gmail security hoops to set everything up, the app does work.","A better app for backing up (and restoring) SMS and MMS is ""SMS Backup And Restore"", though you have to save to a cloud based drive (i.e. Google Drive) vs Gmail.","0","0","0","0","0","0","0","0","1","0"
"iteration_11","BetterHelp - Therapy","HEALTH_AND_FITNESS","89870719-09f9-47ef-90eb-5e3f25e7f8db","0","Aug 04, 2022","5","f_2","💯 more reliable than the other web service I tried. Signing up was easy, and I was able to see the availability of therapists when choosing. I was placed with the perfect therapist for me. She's always on time, and makes sure to get me scheduled each week. I notice the benefit of the daily journaling, and my therapist's responses are helpful.","💯 more reliable than the other web service I tried.","0","1","0","0","0","0","0","0","0","0"
"iteration_11","Calendar Notify - Widget, Lock","PRODUCTIVITY","41ffd2d1-bb27-452b-9084-a3f325948108","0","Oct 05, 2019","3","f_45","Used to allow custom background, which is now a must have due to Android 10 dark theme. Bring it back or support dark theme! -- Update -- OK, that seems to work in the actual notification, but not in the preview. I mean, in dark theme, I need to change the text color to white, but the preview is using white background...also, the expanded mode is still black","Used to allow custom background, which is now a must have due to Android 10 dark theme.","0","0","0","0","0","0","0","0","1","0"
"iteration_11","Todoist: to-do list & planner","PRODUCTIVITY","c8462973-be8d-4d2f-a5b7-5f4687d3615b","1","Jul 18, 2022","3","f_110","Completely spamming my calendar with recurring tasks that I never created. Update: Yes I connected to my google calendar. Then your auto generated recurring tasks like ""review the day and plan ahead"" were filling every day of my calendar. It was a total mess. I had to carefully go over every task in todoist and had to remove the due date, then save, then delete the task. Because just deleting didnt work because they reapperad the next day. Now I deleted the integration which solved the issue.","Update: Yes I connected to my google calendar.","0","0","0","0","0","0","0","0","1","0"
"iteration_11","Sygic Travel Maps Trip Planner","TRAVEL_AND_LOCAL","d942a0c9-4b0a-4c0f-9199-38cd559b75f6","0","May 09, 2022","4","f_26","Was simply the best, offline GPS navigation application. Far, Far, superior to Google Maps BUT the latest update of removing the ""over speed"" advice. Replacing with change of speed ahead advice. Has removed a major reason for choosing this app above others.","Was simply the best, offline GPS navigation application.","1","0","0","0","0","0","0","0","0","0"
"iteration_11","Macros - Calorie Counter","HEALTH_AND_FITNESS","a4765214-85a8-4de5-a40f-e521078092f1","6","Sep 03, 2022","5","f_143","Pro version: I love this app and use it constantly. The other apps I tried annoyed me. I really enjoy entering all the macro information and weighing everything. My only wish would be for it differentiate between natural sugar and added sugar. Probably impossible, so I appreciate being able to see all the sources of my sugar intake to calculate manually. Give it a try, this is the one you're looking for. Be sure to bookmark the help website too.","Be sure to bookmark the help website too.","0","0","0","0","0","0","0","0","1","0"
"iteration_11","Boosted Time Tracker","PRODUCTIVITY","96c7336a-5f12-4acc-8ec2-14edf9bc2615","0","Aug 13, 2021","5","f_104","Please make a desktop app","Please make a desktop app","0","0","0","0","0","0","0","1","0","0"
"iteration_11","Twidere for Twitter/Mastodon","SOCIAL","ea3b35bb-a609-41da-9cab-8f61b9f46261","2","Aug 23, 2022","5","f_319","Fantastic to take control cut through all the useless features Twitter pushes on their official app. Who knew Twitter is a good platform to interact with friends when there aren't 30 promoted tweets in the way? Only issues are I wish loading another page of tweets was more obvious, and I used to have a bug (probably with battery saving) on an older phone with Android 10, but I switched phones and now get all message and interaction notifications.","Only issues are I wish loading another page of tweets was more obvious, and I used to have a bug (probably with battery saving) on an older phone with Android 10, but I switched phones and now get all message and interaction notifications.","0","0","0","0","1","0","0","1","0","0"
"iteration_11","Todoist: to-do list & planner","PRODUCTIVITY","b8592cbe-c794-4474-9b6c-37861befe548","3","May 23, 2022","5","f_175","Love this app. I have debilitating ADHD (if you know, you know) and this app makes my life manageable. Filters and priority settings keep to do lists from getting scrambled and overwhelming. For example, I use the urgent/important paradigm for priority setting, and the filters are perfect. Integrate with Google calendar. Project management with subtasks. If you have executive dysfunction, even the free version of this is a life saver. Also desktop is Linux compatible so that's a huge plus for me","For example, I use the urgent/important paradigm for priority setting, and the filters are perfect.","1","0","0","0","0","0","0","0","0","0"
"iteration_11","Easy Message: text without sav","COMMUNICATION","d74ac834-1dfb-4590-9043-55231107f259","0","Dec 04, 2021","5","f_46","Easy to use, no ads, best instant messaging","Easy to use, no ads, best instant messaging","1","0","0","0","0","0","0","0","0","0"
"iteration_11","Gmail Go","COMMUNICATION","d914540c-4dcf-4d82-aaf4-2436b60f8e7f","2","Apr 11, 2022","1","f_261","heaven help you if you try n sync w another email account. crashes CONSTANTLY. hey google nerd-ocracy, your product sucks now, because your priorities suck, and one day you will crash like the androids you have been destroying w this piece of shyte you pass off as an email app. 🖕","hey google nerd-ocracy, your product sucks now, because your priorities suck, and one day you will crash like the androids you have been destroying w this piece of shyte you pass off as an email app. 🖕","0","0","0","0","0","0","1","0","0","0"
"iteration_11","Macros - Calorie Counter","HEALTH_AND_FITNESS","89be0b48-a2be-4c89-93b5-cfe02b803213","1","Aug 25, 2022","5","f_143","Brilliant ... does everything it needs to in the free version. Best macro app I've used. Won't be using anything else but this. Even the add banner is miniscule compared to others👍👍","Best macro app I've used.","0","1","0","0","0","0","0","0","0","0"
"iteration_11","SMS Backup+","TOOLS","2cc34240-29fd-4a9c-8070-6a0b1439aa0c","2","May 27, 2019","2","f_411","It's great that this app backs up your texts to your email, but the end result is just a mess. It only does sms first, then mms, resulting in messages being out of order and all over the place. Group messaging is a disaster, as the messages get stuck in only one contacts thread, instead of a thread for the group conversation. Expected behavior would be for the app to back up one thread at a time, regardless if mms/sms/etc, and for each thread to be kept together, and in conversation order.","Group messaging is a disaster, as the messages get stuck in only one contacts thread, instead of a thread for the group conversation.","0","0","0","0","0","0","0","1","0","0"
"iteration_11","Telegram X","SOCIAL","bff659ea-a681-4b21-83d5-c63c44e94981","0","Aug 11, 2022","3","f_76","please add folder tab","please add folder tab","0","0","0","0","0","0","0","0","1","0"
"iteration_11","Just Run: Zero to 5K (and 10K)","HEALTH_AND_FITNESS","d3fea825-7b7d-4716-a930-2017f37afc53","2","Aug 07, 2022","5","f_419","Got to be the best couch-to-5k (and then option up to 10k) app out there. It's small, no ads, very straightforward presentation, easy to use, doesn't need with whatever music/podcast playback you have going. Only monetization is an optional donation page. Stellar app.","Only monetization is an optional donation page.","1","0","0","0","0","0","0","0","0","0"
